event_id,timestamp_et,session_date_et,session_time_et,level,zone_low,zone_high,approach,previous_close,touch_open,touch_high,touch_low,touch_close,touch_close_response_points,full_5m_window,favorable_5m_points,adverse_5m_points,close_move_5m_points,full_15m_window,favorable_15m_points,adverse_15m_points,close_move_15m_points,full_30m_window,favorable_30m_points,adverse_30m_points,close_move_30m_points,dominant_30m_reaction,heavy_10pt_30m_reaction,full_60m_window,favorable_60m_points,adverse_60m_points,close_move_60m_points
441,2026-06-09 13:00:00,2026-06-09,13:00:00,7300,7298,7302,from_below,7277.47,7277.41,7298.87,7276.5,7297.18,2.82,true,11.71,0,5.03,true,15.41,12.22,-11.85,true,15.41,29.2,-29.08,false,true,true,15.41,51.29,-38.34
442,2026-06-09 13:40:00,2026-06-09,13:40:00,7350,7348,7352,from_below,7333.92,7333.9,7351.29,7332.27,7343.26,6.74,true,27.38,0,25.64,true,27.38,0,11.46,true,27.38,0,4.49,true,true,true,27.38,24.8,-7.21
443,2026-06-09 14:05:00,2026-06-09,14:05:00,7350,7348,7352,from_below,7338.34,7338.52,7348.61,7336.77,7347.61,2.39,true,11.37,0,4.49,true,11.37,13.68,-12.61,true,11.37,24.8,-22.52,false,true,true,11.37,39.09,-27.62
444,2026-06-09 14:15:00,2026-06-09,14:15:00,7350,7348,7352,from_below,7345.51,7345.24,7357.42,7339.32,7357.24,-7.24,true,0,13.68,-12.61,true,0,23.93,-18.8,true,0,24.8,-16.59,false,false,true,1.63,39.09,0.69
445,2026-06-09 15:15:00,2026-06-09,15:15:00,7350,7348,7352,from_above,7365.32,7365.47,7366.28,7348.37,7349.31,-0.69,true,5.04,4.88,2.04,true,12.47,4.88,7.95,true,12.47,11.62,-5.65,true,true,false,36.66,11.62,
446,2026-06-09 15:35:00,2026-06-09,15:35:00,7350,7348,7352,from_above,7357.95,7358.37,7358.88,7348.55,7348.71,-1.29,true,0.83,11.22,-3.4,true,24.59,11.62,24.46,false,36.66,11.62,,,,false,36.66,11.62,
447,2026-06-10 09:30:00,2026-06-10,09:30:00,7350,7348,7352,from_above,7386.66,7353.27,7355.29,7330.83,7330.83,-19.17,true,15.26,21.58,8.8,true,32.39,21.58,29.66,true,34.65,21.58,28.17,true,true,true,46.56,21.58,40.78
448,2026-06-10 10:55:00,2026-06-10,10:55:00,7350,7348,7352,from_above,7358.21,7358.7,7360.93,7334.77,7341.63,-8.37,true,5.98,18.16,-6.88,true,5.98,30.79,-30.45,true,5.98,42.35,-22.33,false,false,true,5.98,52.21,-18.6
449,2026-06-10 11:50:00,2026-06-10,11:50:00,7300,7298,7302,from_above,7312.49,7312.27,7327.18,7297.79,7321.9,21.9,true,32.35,0,31.4,true,36.8,0,19.67,true,36.8,0,13.12,true,true,true,36.8,0,14.86
450,2026-06-10 13:10:00,2026-06-10,13:10:00,7300,7298,7302,from_above,7309.44,7309.03,7309.21,7299.73,7301.74,1.74,true,5.54,0.83,1.63,true,9.84,0.83,8.07,true,9.84,8.77,-8.42,true,false,true,29.15,8.77,19.31
451,2026-06-10 13:30:00,2026-06-10,13:30:00,7300,7298,7302,from_above,7308.07,7308.26,7308.79,7297.09,7300.58,0.58,true,0.91,6.7,-6.52,true,17.94,8.77,14.99,true,28.92,8.77,28.92,true,true,true,29.15,8.77,2.55
452,2026-06-10 13:45:00,2026-06-10,13:45:00,7300,7298,7302,from_below,7291.58,7291.59,7317.94,7291.37,7314.99,-14.99,true,0,16.4,-11.06,true,0,28.92,-28.92,true,0,29.15,-9.93,false,false,true,8.48,29.15,8.48
453,2026-06-10 14:30:00,2026-06-10,14:30:00,7300,7298,7302,from_above,7307.73,7307.74,7307.74,7301.45,7302.55,2.55,true,2.59,5.93,-2.77,true,2.59,8.48,-8.48,true,2.59,18.91,-14.19,false,false,true,2.59,32.65,-19.01
454,2026-06-11 09:30:00,2026-06-11,09:30:00,7300,7298,7302,from_below,7267,7287.67,7303.4,7283.36,7284.12,15.88,true,19.59,0,15.64,true,23.08,9.71,0.52,true,23.08,27.9,-24.3,false,true,true,23.08,27.9,6
455,2026-06-11 09:45:00,2026-06-11,09:45:00,7300,7298,7302,from_below,7285.25,7284.94,7309.71,7281.46,7299.48,0.52,true,0.52,27.86,-23.13,true,0.52,27.9,-24.3,true,18.39,27.9,16.81,false,true,true,18.39,27.9,6.48
456,2026-06-11 10:10:00,2026-06-11,10:10:00,7300,7298,7302,from_above,7313.78,7313.51,7314.52,7290.8,7291.04,-8.96,true,0,18.39,-16.81,true,9.34,18.39,0.93,true,12.71,18.39,-0.96,false,true,true,12.71,42.67,-13.05
457,2026-06-11 10:20:00,2026-06-11,10:20:00,7300,7298,7302,from_below,7283.19,7283.39,7308,7282.65,7305.02,-5.02,true,10.51,9.34,-0.93,true,10.51,12.71,-4.55,true,16.29,12.71,13.53,true,true,true,42.67,12.71,4.77
458,2026-06-11 11:20:00,2026-06-11,11:20:00,7300,7298,7302,from_below,7285.32,7285.32,7299.09,7284.4,7295.23,4.77,true,15.18,0,13.89,true,20.14,0.7,2.7,true,20.14,5.32,15.43,true,true,true,20.14,14.29,1.78
459,2026-06-11 11:35:00,2026-06-11,11:35:00,7300,7298,7302,from_below,7287.48,7287.76,7300.7,7287.54,7297.3,2.7,true,12.37,5.32,9.14,true,17.03,5.32,15.43,true,18.91,5.32,-2.57,true,true,true,18.91,14.29,0.77
460,2026-06-11 12:00:00,2026-06-11,12:00:00,7300,7298,7302,from_below,7293.53,7293.37,7301.99,7288.84,7291.6,8.4,true,9.54,4.26,-2.57,true,9.54,14.29,-9.18,true,12.53,14.29,-5.65,false,true,true,31.39,14.29,29.2
461,2026-06-11 12:20:00,2026-06-11,12:20:00,7300,7298,7302,from_above,7309.18,7309.89,7312.06,7298.18,7298.22,-1.78,true,0,8.89,-8.64,true,10.98,12.53,-0.77,true,10.98,16.35,-16.35,false,true,true,10.98,35,-27.43
462,2026-06-11 13:25:00,2026-06-11,13:25:00,7300,7298,7302,from_below,7272.57,7272.57,7337.15,7272.02,7337.15,-37.15,true,0,60.16,-52.7,true,0,77.88,-75.55,true,0,77.88,-62.39,false,false,true,0,77.88,-56.83
463,2026-06-11 13:30:00,2026-06-11,13:30:00,7350,7348,7352,from_below,7337.15,7336.97,7360.16,7335.7,7352.7,-2.7,true,5.13,6.67,-4.06,true,5.13,27.88,-9.72,true,8.72,27.88,4.99,false,false,true,11.65,27.88,-7.93
464,2026-06-11 13:50:00,2026-06-11,13:50:00,7350,7348,7352,from_above,7359.72,7360.02,7361.07,7347.21,7356.01,6.01,true,13.43,0,12.39,true,17.89,11.65,-6.13,true,20.05,11.65,8.16,true,true,true,24.83,11.65,20.32
465,2026-06-11 14:20:00,2026-06-11,14:20:00,7350,7348,7352,from_above,7368.7,7368.78,7368.78,7351.56,7358.16,8.16,true,11.44,0,6.83,true,15.83,0,5.57,true,24.83,0,20.32,true,true,true,38.67,0,36.42
466,2026-06-11 15:30:00,2026-06-11,15:30:00,7400,7398,7402,from_below,7392,7391.99,7410.63,7391.99,7409.15,-9.15,true,0,12.68,-2.63,true,6.98,12.68,6.27,true,13.06,12.68,5.69,true,true,false,13.06,12.68,
467,2026-06-12 09:30:00,2026-06-12,09:30:00,7400,7398,7402,from_below,7394.31,7410.85,7417.38,7392.51,7395.97,4.03,true,4.24,17.38,-3.9,true,36.99,17.38,31.74,true,36.99,17.38,0.72,true,true,true,36.99,22.67,-10.43
468,2026-06-12 10:00:00,2026-06-12,10:00:00,7400,7398,7402,from_below,7379.21,7380.86,7402.9,7377.86,7399.28,0.72,true,4.5,14.35,-14.35,true,4.5,22.67,-15.96,true,4.5,22.67,-10.43,false,false,true,15.56,42.05,-34.12
469,2026-06-12 10:20:00,2026-06-12,10:20:00,7400,7398,7402,from_above,7415.96,7415.89,7420.61,7401.95,7404.24,4.24,true,13.84,0,8.56,true,22.71,0,16.59,true,27.83,15.56,27.83,true,true,true,56.01,15.56,54.51
470,2026-06-12 10:40:00,2026-06-12,10:40:00,7400,7398,7402,from_above,7416.59,7416.59,7416.61,7391.92,7391.97,-8.03,true,0,15.56,-13.38,true,37.15,15.56,36.25,true,45.27,15.56,43.26,true,true,true,56.4,15.56,22.03
471,2026-06-12 11:15:00,2026-06-12,11:15:00,7450,7448,7452,from_below,7443.26,7443.45,7449.26,7438.49,7449.01,0.99,true,4.82,6.01,-4.51,true,10.37,6.4,10.37,true,43.02,6.4,42.29,true,true,true,55.39,6.4,31.41
472,2026-06-12 11:55:00,2026-06-12,11:55:00,7400,7398,7402,from_above,7420.14,7421,7421.73,7396.69,7401.24,1.24,true,6.53,5.39,2.49,true,30.85,5.39,22.89,true,34,5.39,18.98,true,true,true,34,5.39,27.54
473,2026-06-15 09:45:00,2026-06-15,09:45:00,7550,7548,7552,from_below,7539.71,7539.89,7550.59,7539.89,7550.1,-0.1,true,2.33,2.67,1.04,true,8.25,2.67,2.2,true,14.15,2.67,6.14,true,true,true,14.15,2.67,3.59
474,2026-06-15 10:25:00,2026-06-15,10:25:00,7550,7548,7552,from_below,7541.38,7541.43,7548.96,7540.95,7548.05,1.95,true,9.12,0,6.89,true,9.12,0,6.09,true,9.12,4.99,-2.88,true,false,true,9.12,13.75,-12.7
475,2026-06-15 10:45:00,2026-06-15,10:45:00,7550,7548,7552,from_below,7543.91,7543.99,7549.4,7543.99,7546.41,3.59,true,3.92,1.38,-0.11,true,3.92,8.99,-8.14,true,3.92,9.64,-7.75,false,false,true,3.92,21.96,-21.76
476,2026-06-15 15:50:00,2026-06-15,15:50:00,7550,7548,7552,from_above,7558.26,7558.21,7558.21,7548.75,7549.89,-0.11,true,5.25,4.33,5.25,false,6.04,4.33,,false,6.04,4.33,,,,false,6.04,4.33,
477,2026-06-16 09:30:00,2026-06-16,09:30:00,7550,7548,7552,from_above,7554.28,7548.78,7562.72,7548.78,7561.44,11.44,true,14.42,0,7.79,true,14.96,0,11.53,true,14.96,0.02,7.65,true,true,true,14.96,16.97,-14.37
478,2026-06-16 09:55:00,2026-06-16,09:55:00,7550,7548,7552,from_above,7559.59,7559.99,7560.94,7549.98,7550.55,0.55,true,8.09,0,7.65,true,13.01,0,8.19,true,13.01,8.34,-8.2,true,true,true,13.01,16.97,-10.41
479,2026-06-16 10:15:00,2026-06-16,10:15:00,7550,7548,7552,from_above,7558.19,7558.45,7560.7,7549.62,7550.73,0.73,true,4.14,7.87,-4.07,true,4.14,16.97,-14.37,true,4.14,16.97,-8.13,false,false,true,4.14,16.97,-9.07
480,2026-06-16 10:40:00,2026-06-16,10:40:00,7550,7548,7552,from_below,7546.15,7546.44,7550.93,7544.06,7544.36,5.64,true,9.48,0,8.13,true,14.35,0,10.41,true,14.35,0,5.31,true,true,true,16.68,0,15.2
481,2026-06-16 12:10:00,2026-06-16,12:10:00,7550,7548,7552,from_below,7545.19,7545.02,7549.64,7544.06,7547.13,2.87,true,6.38,0,3.4,true,7.8,0,5.94,true,15.81,0,9.25,true,true,true,17.51,0,13.85
482,2026-06-17 10:45:00,2026-06-17,10:45:00,7500,7498,7502,from_above,7513.3,7513.49,7517,7489.94,7504.31,4.31,true,12.86,0,12.04,true,12.86,0,2.52,true,12.86,2.89,8.97,true,true,true,18.68,2.89,17.7
483,2026-06-17 10:55:00,2026-06-17,10:55:00,7500,7498,7502,from_above,7512.04,7511.89,7511.89,7500.63,7501.5,1.5,true,5.12,0,2.52,true,8.45,2.89,7.12,true,12.73,2.89,10.63,true,true,true,19.23,2.89,17.34
484,2026-06-17 13:05:00,2026-06-17,13:05:00,7500,7498,7502,from_above,7505.89,7505.95,7507.3,7499.64,7504.74,4.74,true,7.09,0,4.2,true,7.43,0,4.52,true,8.31,0,6.73,true,false,true,18.45,54.47,-21.79
485,2026-06-17 13:15:00,2026-06-17,13:15:00,7500,7498,7502,from_above,7504.2,7504,7504.77,7501.01,7504.75,4.75,true,7.43,0,4.52,true,8.31,0,2.42,true,8.31,0,7.05,true,false,true,18.45,54.47,-11.72
486,2026-06-17 13:30:00,2026-06-17,13:30:00,7500,7498,7502,from_above,7507.21,7507.18,7507.18,7501.97,7502.42,2.42,true,7.87,0,6.73,true,7.87,0,7.05,true,18.45,37.18,-37.18,false,true,true,18.45,54.47,-30.31
487,2026-06-17 14:00:00,2026-06-17,14:00:00,7500,7498,7502,from_above,7517.48,7518.45,7518.45,7462.82,7462.82,-37.18,true,0,54.47,-21.79,true,0,54.47,-11.72,true,0,54.47,-30.31,false,false,true,13.37,54.47,-28.04
488,2026-06-17 14:05:00,2026-06-17,14:05:00,7450,7448,7452,from_above,7462.82,7462.74,7478.97,7445.53,7478.21,28.21,true,31.88,0,26.54,true,39.55,0,22.06,true,48.62,0,42.1,true,true,true,63.37,0,17.93
489,2026-06-17 14:35:00,2026-06-17,14:35:00,7500,7498,7502,from_below,7469.69,7469.19,7498.62,7469.19,7492.1,7.9,true,10.56,13.37,-10.97,true,10.56,13.37,4.99,true,37.23,13.37,32.07,true,true,true,97.39,13.37,94.91
490,2026-06-17 15:20:00,2026-06-17,15:20:00,7450,7448,7452,from_above,7452.95,7452.49,7452.49,7429.3,7429.3,-20.7,true,0,20.8,-18.04,true,0,47.39,-44.91,true,0,47.39,-40.26,false,false,false,0,47.39,
491,2026-06-18 09:30:00,2026-06-18,09:30:00,7500,7498,7502,from_below,7420.11,7501.8,7509.44,7489.04,7489.04,10.96,true,26.46,0,24.17,true,31.68,0,18.72,true,31.68,0,21.84,true,true,true,31.68,0,12.08
492,2026-06-18 10:45:00,2026-06-18,10:45:00,7500,7498,7502,from_below,7491.26,7491.22,7502.75,7490.94,7500.78,-0.78,true,7.39,0.84,4.12,true,10.4,1.67,5.56,true,13.73,1.67,13.28,true,true,true,26.84,1.67,18.03
493,2026-06-18 11:10:00,2026-06-18,11:10:00,7500,7498,7502,from_below,7493.69,7493.34,7500.24,7491.71,7491.79,8.21,true,13.73,0,13.28,true,18.37,0,17.24,true,26.84,0,21.54,true,true,true,26.84,0,8.39
494,2026-06-18 12:20:00,2026-06-18,12:20:00,7500,7498,7502,from_below,7491.64,7491.6,7498.2,7491.6,7494.41,5.59,true,6.67,0,3.82,true,6.73,2,-1.23,true,6.78,2,5.88,true,false,true,7.78,11.07,-5.39
495,2026-06-18 12:35:00,2026-06-18,12:35:00,7500,7498,7502,from_below,7495.22,7495.28,7502,7493.88,7501.23,-1.23,true,0.99,1.69,0.38,true,6.78,1.69,5.88,true,7.78,6.45,-4.98,true,false,true,7.78,11.07,-3.65
496,2026-06-18 13:00:00,2026-06-18,13:00:00,7500,7498,7502,from_below,7496.11,7496.27,7502.38,7494.21,7502.04,-2.04,true,0,6.45,-4.98,true,0,11.07,-9.69,true,0,11.07,-7.74,false,false,true,4.51,11.07,3.54
497,2026-06-18 13:45:00,2026-06-18,13:45:00,7500,7498,7502,from_above,7503.92,7503.47,7504.6,7501.6,7502.67,2.67,true,4.82,0,2.58,true,4.82,4.51,-3.54,true,4.82,5.93,-3.76,false,false,true,4.82,8.47,-2.23
498,2026-06-18 14:20:00,2026-06-18,14:20:00,7500,7498,7502,from_below,7496.24,7496.23,7499.13,7495.16,7496.92,3.08,true,5.12,0,5.08,true,8.41,0,7.78,true,8.47,0,3.18,true,false,true,17.62,0,10.75
499,2026-06-18 14:50:00,2026-06-18,14:50:00,7500,7498,7502,from_below,7497.77,7497.75,7499.19,7495.53,7496.82,3.18,true,6.95,0,6.27,true,11.41,0,10.97,true,17.62,0,10.75,true,true,true,17.62,7.75,-3.53
500,2026-06-18 15:35:00,2026-06-18,15:35:00,7500,7498,7502,from_below,7491.39,7491.35,7498.86,7491.34,7498.8,1.2,true,1.8,2.76,-2.23,true,3.76,7.75,-3.53,true,3.76,10.18,-0.57,false,false,false,3.76,10.18,
501,2026-06-22 09:30:00,2026-06-22,09:30:00,7500,7498,7502,indeterminate,7500.57,7500.44,7519.68,7500.44,7508.93,,false,,,,false,,,,false,,,,,,false,,,
502,2026-06-22 10:25:00,2026-06-22,10:25:00,7500,7498,7502,from_above,7504.35,7504.7,7506.85,7494.93,7495.24,-4.76,true,0,20.11,-15.21,true,0,26.17,-25.58,true,0,38.96,-24.18,false,false,true,0,38.96,-27.75
503,2026-06-23 09:30:00,2026-06-23,09:30:00,7350,7348,7352,from_above,7472.78,7366.51,7366.51,7347.6,7365.2,15.2,true,22.09,0,21.55,true,46.74,0,41.15,true,60.55,0,57.81,true,true,true,74.17,0,60.23
504,2026-06-23 09:50:00,2026-06-23,09:50:00,7400,7398,7402,from_below,7391.15,7391.47,7398.96,7391.47,7394.59,5.41,true,10.54,0,0.55,true,10.54,13.21,-11.5,true,10.54,24.17,-16.72,false,true,true,10.54,24.17,0.43
505,2026-06-23 10:40:00,2026-06-23,10:40:00,7400,7398,7402,from_above,7404.75,7404.46,7409.29,7400.25,7401.19,1.19,true,3.45,4.72,0.92,true,7.42,6.22,-2.54,true,7.42,15.4,-11.3,false,false,true,7.42,29.51,-22.52
506,2026-06-23 12:05:00,2026-06-23,12:05:00,7400,7398,7402,from_below,7395.02,7395.13,7400.19,7393.88,7399.8,0.2,true,0.36,4.85,-2.67,true,5.86,4.85,-1.88,true,5.86,4.85,-3.17,true,false,true,6.62,7.57,2.7
507,2026-06-23 12:45:00,2026-06-23,12:45:00,7400,7398,7402,from_above,7406.52,7406.65,7407.24,7399.33,7401.81,1.81,true,2,2.4,1.09,true,4.26,5.59,-4.69,true,5.13,6.62,-0.95,false,false,true,8.59,6.62,0.54
508,2026-06-23 13:10:00,2026-06-23,13:10:00,7400,7398,7402,from_below,7397.3,7397.36,7405.13,7397.12,7401.67,-1.67,true,2.39,3.44,0.95,true,2.39,8.59,-3.64,true,2.39,8.59,0.14,false,false,true,17.57,8.59,13.56
509,2026-06-23 13:30:00,2026-06-23,13:30:00,7400,7398,7402,from_above,7403.64,7403.47,7405.16,7399.97,7405.06,5.06,true,8.34,0,3.54,true,8.34,1.22,0.54,true,8.34,14.35,-11.36,false,false,true,8.34,20.93,-20.68
510,2026-06-23 13:40:00,2026-06-23,13:40:00,7400,7398,7402,from_above,7403.54,7403.6,7404.38,7399.18,7399.86,-0.14,true,2.44,1.22,0.54,true,2.44,14.11,-13.65,true,2.44,17.57,-13.56,false,false,true,2.44,34.14,-34.02
511,2026-06-24 09:30:00,2026-06-24,09:30:00,7400,7398,7402,from_below,7365.45,7372.07,7398.62,7370.45,7397.36,2.64,true,9.99,1.85,7.43,true,28.59,1.85,16.23,true,28.59,5.05,16.99,true,true,true,31,5.05,1.98
512,2026-06-24 09:50:00,2026-06-24,09:50:00,7400,7398,7402,from_below,7383.77,7383.36,7405.05,7383.36,7401.2,-1.2,true,13.27,1.28,12.14,true,19.24,1.28,14.87,true,31,1.28,8.44,true,true,true,31,18.61,-12.7
513,2026-06-24 10:30:00,2026-06-24,10:30:00,7400,7398,7402,from_below,7393.14,7393.56,7400.73,7393.4,7398.02,1.98,true,9.32,0,9.32,true,9.46,17.36,-11.06,true,9.46,27.4,-21.61,false,false,true,9.46,28.06,-21.21
514,2026-06-24 12:35:00,2026-06-24,12:35:00,7400,7398,7402,from_above,7404.82,7404.75,7407.79,7393.75,7393.84,-6.16,true,0,11.75,-8.46,true,0,13.25,-13.25,true,0,24.75,-22.12,false,false,true,0,58.29,-46.66
515,2026-06-24 13:25:00,2026-06-24,13:25:00,7350,7348,7352,from_above,7359.77,7359.72,7360.39,7349.53,7350.27,0.27,true,4.63,8.29,1.62,true,7.38,8.29,-2.35,true,8.98,8.29,-3.12,true,false,true,24.25,8.29,21.23
516,2026-06-24 14:45:00,2026-06-24,14:45:00,7350,7348,7352,from_above,7360.38,7360.42,7360.42,7342.85,7345.92,-4.08,true,0,9.16,-1.18,true,6.6,9.16,3.99,true,6.6,13.18,-6.18,false,false,true,6.6,13.18,-1.17
517,2026-06-24 15:25:00,2026-06-24,15:25:00,7350,7348,7352,from_below,7346.62,7346.66,7351,7346.36,7348.05,1.95,true,6.3,0.11,5.03,true,12.32,0.11,6.82,true,12.32,8.75,-7.61,true,true,false,12.32,8.75,
518,2026-06-24 15:40:00,2026-06-24,15:40:00,7350,7348,7352,from_below,7345.65,7346.1,7348.95,7337.68,7343.18,6.82,true,7.35,0.07,1.17,true,7.35,8.75,-7.61,false,7.35,8.75,,,,false,7.35,8.75,
519,2026-06-25 09:30:00,2026-06-25,09:30:00,7400,7398,7402,from_below,7358.21,7413.6,7419.08,7396.25,7399.21,0.79,true,3.81,7.2,3.72,true,56.15,7.2,43.26,true,76.5,7.2,40.42,true,true,true,76.5,7.2,8.32
520,2026-06-25 09:45:00,2026-06-25,09:45:00,7350,7348,7352,from_above,7370.56,7370.34,7375.79,7343.85,7356.74,6.74,true,13.73,17.78,-15.98,true,13.73,26.5,9.58,true,36.25,26.5,33.03,true,true,true,48.92,26.5,40.98
521,2026-06-25 10:00:00,2026-06-25,10:00:00,7350,7348,7352,from_below,7325.83,7325.63,7362.89,7325.63,7359.58,-9.58,true,0,28.09,-26.42,true,0,36.25,-33.03,true,0,48.92,-41.68,false,false,true,0,56.16,-39.85
522,2026-06-25 10:30:00,2026-06-25,10:30:00,7400,7398,7402,from_below,7382.92,7382.79,7398.92,7381.94,7391.68,8.32,true,15.8,0,5.4,true,24.3,0,9.02,true,24.3,6.16,10.15,true,true,true,53.23,6.16,29.42
523,2026-06-25 10:50:00,2026-06-25,10:50:00,7400,7398,7402,from_below,7390.98,7390.37,7406.16,7388.73,7405.82,-5.82,true,20.43,5.87,20.09,true,26.43,5.87,24.12,true,53.23,5.87,26.68,true,true,true,53.23,5.87,26.08
524,2026-06-25 11:15:00,2026-06-25,11:15:00,7350,7348,7352,from_above,7357.34,7357.56,7366.2,7346.77,7364.66,14.66,true,25.9,0,23.32,true,32.33,0,20.58,true,35.75,0,23,true,true,true,39.95,0,32.99
525,2026-06-25 12:40:00,2026-06-25,12:40:00,7350,7348,7352,from_above,7356.08,7356.01,7357,7349.17,7350.2,0.2,true,7.06,6.71,6.11,true,8.29,6.71,3.3,true,15.11,6.71,10.48,true,true,true,19.82,6.71,4.17
526,2026-06-25 13:05:00,2026-06-25,13:05:00,7350,7348,7352,from_above,7353.56,7353.42,7356.09,7350.01,7354.9,4.9,true,15.11,0,10.48,true,19.82,0,7.65,true,19.82,0,10.87,true,true,true,19.82,7.1,12.23
527,2026-06-25 13:20:00,2026-06-25,13:20:00,7350,7348,7352,from_above,7353.94,7353.8,7358.6,7350.07,7357.65,7.65,true,14.42,0,10.65,true,14.42,0,10.87,true,15.07,5.3,3.65,true,true,true,31.1,7.1,27.96
528,2026-06-25 13:45:00,2026-06-25,13:45:00,7350,7348,7352,from_above,7354.17,7354.2,7354.34,7344.97,7346.66,-3.34,true,5.63,5.3,3.65,true,13.39,7.1,-2.29,true,31.1,7.1,26.72,true,true,true,38.27,7.1,13.91
529,2026-06-25 15:10:00,2026-06-25,15:10:00,7350,7348,7352,from_above,7358.9,7358.78,7359.71,7351.25,7352.29,2.29,true,3.82,3.15,0.31,true,6.62,3.15,2.53,true,6.62,5.18,-2.4,true,false,false,9.94,8.32,
530,2026-06-25 15:50:00,2026-06-25,15:50:00,7350,7348,7352,from_below,7344.71,7345.02,7354.09,7341.84,7353.14,-3.14,true,2.66,7.16,-7.16,false,2.66,9.94,,false,2.66,9.94,,,,false,2.66,9.94,
531,2026-06-26 09:30:00,2026-06-26,09:30:00,7300,7298,7302,from_above,7357.48,7312.74,7320.55,7294.18,7303.88,3.88,true,17.11,0,8.62,true,24.93,0,14.79,true,50.36,0,48.94,true,true,true,69.91,0,61.09
532,2026-06-26 10:00:00,2026-06-26,10:00:00,7350,7348,7352,from_below,7335.26,7336.07,7350.36,7334.5,7348.94,1.06,true,1.21,8.82,-7.73,true,1.21,13.04,-3.58,true,1.21,19.91,-11.09,false,false,true,6.32,19.91,-4.76
533,2026-06-26 10:35:00,2026-06-26,10:35:00,7350,7348,7352,from_above,7361.09,7361.24,7361.63,7348.49,7349.06,-0.94,true,7.86,6.32,-1.33,true,11.55,6.32,2.05,true,11.55,6.32,7.97,true,true,true,36.85,6.32,35.55
534,2026-06-26 11:05:00,2026-06-26,11:05:00,7350,7348,7352,from_above,7354.76,7355.01,7358.79,7350.16,7357.97,7.97,true,9.06,2.76,-1.81,true,15.73,6.05,15.37,true,36.85,6.05,35.55,true,true,true,42.95,6.05,20.17
535,2026-06-26 14:45:00,2026-06-26,14:45:00,7350,7348,7352,from_above,7356.37,7356.21,7356.21,7345.28,7348.05,-1.95,true,0,5.99,-4.59,true,0,9.92,-7.27,true,7.32,9.92,5.55,false,false,true,16.01,9.92,8.19
536,2026-06-26 15:20:00,2026-06-26,15:20:00,7350,7348,7352,from_above,7355.55,7355.48,7356.53,7345.48,7350.24,0.24,true,2.45,1.21,-0.6,true,5.98,4.18,0.57,true,16.01,4.18,9.63,true,true,false,16.01,10.08,
537,2026-06-26 15:55:00,2026-06-26,15:55:00,7350,7348,7352,from_above,7359.63,7359.32,7363.97,7348.16,7349.59,-0.41,true,3.51,10.08,3.38,false,4.03,10.08,,false,4.03,10.08,,,,false,4.03,10.08,
538,2026-06-29 09:30:00,2026-06-29,09:30:00,7400,7398,7402,from_below,7354.03,7391.81,7417.32,7384.81,7416.36,-16.36,true,1.48,16.41,-9.23,true,1.48,27.2,-17.63,true,12.76,27.8,10.46,false,true,true,51.12,27.8,-4.17
539,2026-06-29 09:55:00,2026-06-29,09:55:00,7400,7398,7402,from_above,7418.65,7418.18,7419.24,7393.54,7397.31,-2.69,true,0,12.76,-10.46,true,0,44.56,-44.56,true,0,51.12,-9.39,false,false,true,12.13,51.12,7.83
540,2026-06-29 10:15:00,2026-06-29,10:15:00,7350,7348,7352,from_above,7355.44,7355.06,7366.78,7348.88,7365.27,15.27,true,24.11,0,20.45,true,55.65,0,54.17,true,56.78,0,46.46,true,true,true,62.13,0,48.98
541,2026-06-29 10:30:00,2026-06-29,10:30:00,7400,7398,7402,from_below,7390.61,7389.54,7405.65,7389.19,7404.17,-4.17,true,1.27,6.44,-0.34,true,11.59,6.78,3.54,true,11.59,12.13,-2.2,false,true,true,11.59,12.13,-5.58
542,2026-06-29 11:35:00,2026-06-29,11:35:00,7400,7398,7402,from_above,7405.58,7405.28,7409.51,7400.78,7408.54,8.54,true,12.88,0,12.71,true,12.88,0,9.18,true,19.63,0,16.24,true,true,true,19.63,0,12.98
543,2026-06-30 09:30:00,2026-06-30,09:30:00,7450,7448,7452,from_below,7440.44,7441.92,7449.74,7438.04,7442.05,7.95,true,9.07,0,7.32,true,9.73,0.97,1.18,true,9.73,23.07,-23.07,false,false,true,9.73,30.2,-30.2
544,2026-06-30 12:50:00,2026-06-30,12:50:00,7500,7498,7502,from_below,7496.48,7496.55,7498.87,7495.04,7498.1,1.9,true,5.3,0,4.06,true,5.3,0,2.72,true,6.33,0,4.64,true,false,true,10.28,0,7.19
545,2026-06-30 14:20:00,2026-06-30,14:20:00,7500,7498,7502,from_below,7497.71,7497.77,7499.12,7496.86,7496.93,3.07,true,5.23,0,4.24,true,6.13,0,4.88,true,6.13,2.65,0.85,true,false,true,6.13,8.29,-4.71
546,2026-06-30 14:40:00,2026-06-30,14:40:00,7500,7498,7502,from_below,7495.12,7495.2,7498.91,7495.16,7498.2,1.8,true,3.24,1.38,-1.26,true,3.24,2.65,0.16,true,3.24,5.56,-5.33,false,false,true,3.85,8.29,0.45
547,2026-06-30 15:25:00,2026-06-30,15:25:00,7500,7498,7502,from_above,7504.71,7504.7,7505.32,7501.91,7502.51,2.51,true,2.97,0.27,-0.22,true,2.97,3.85,-0.45,true,7.66,4.81,-3.7,true,false,false,7.66,4.81,
